trigger,time,"who=Sharleen,when=132,do=say:Reflecting back our responses confirms that you understood our response+var:1,2,3,4,5+act:interrupt+slide:0Question1+slide:1Question2"
trigger,time,"who=Farrah,when=233,do=prompt:5 seconds to finish your clarifying questions and reflections!""+var:1,2,3,4,5"
trigger,time,"who=Chris,when=238,do=say:It's time for us to go to our next class, but before we go, click on the graph in the toolbar to see a timeline of our lesson and our interactions+var:1,2,3,4,5+act:interrupt"
trigger,time,"who=Luis,when=247,do=say:Look for the green line to see the type of feedback you used to interact with us.+var:1,2,3,4,5+act:interrupt"
trigger,time,"who=Oliver,when=252,do=say:The green line shows your clarify question, What makes you say that and statements that Reflect back to us what we shared with you+var:1,2,3,4,5+act:interrupt"
trigger,time,"who=Jazmin,when=261,do=say:Click on a colored dot see the differences in our responses.+var:1,2,3,4,5+act:interrupt"
trigger,time,"who=Chris,when=267,do=say:At the end of this session you can press the play button to replay a recording of your interactions with us.+var:1,2,3,4,5+act:interrupt"
trigger,time,"who=Luis,when=286,do=say:Now, you can use what you learned to join us in another lesson where we explore more deeply the meaning of this primary source and you can practice more teaching strategies that nurture deeper learning .+var:1,2,3,4,5+close:graph"
trigger,time,"who=Sharleen,when=297,do=say:Click on the notebook in the toolbar to download more teaching resources+var:1,2,3,4,5"
!trigger,time,"who=Oliver,when=300,do=act:standUp"
!trigger,time,"who=Jazmin,when=300,do=act:twistRight"
!trigger,time,"who=Chris,when=300,do=act:write"
!trigger,time,"who=Luis,when=300,do=act:twistLeft"
!trigger,time,"who=Farrah,when=300,do=act:write"
trigger,time,"who=Sharleen,when=300,do=act:close:resources"
trigger,time,"who=random,when=310,do=end:"
trigger,time,"who=Farrah,when=317,do=say:You can practice more and print a participation certificate after this survey.+var:1,2,3,4,5+assess:poll4",,,,,,,,0 Not Present,0 - Not present,0 - Not present,0 - Not present,5
trigger,time,"who=Oliver,when=322,do=act:interrupt"
trigger,time,"who=Chris,when=322,do=act:interrupt"
trigger,time,"who=Farrah,when=322,do=act:interrupt"
trigger,time,"who=Luis,when=322,do=act:interrupt"
trigger,time,"who=Jazmin,when=322,do=act:interrupt"
trigger,time,"who=Sharleen,when=322,do=act:interrupt"

lessonplan,Discover Student Thinking About the Portrait,"Engage the Student,<i>Students state purpose:</i> &quot;We will answer the question on the board so you learn more about our thinking.&quot;,<i>Breathe:</i> &quot;Let’s breathe in - hold the breath - then breathe out.&quot;,<i>Listen:</i> Students share their thinking during the Domino Discover routine.+Understand Student Thinking,<b>Step 1a.  Clarify:</b> &quot;When do you think this photograph was taken?&quot;,<b>Step 1b.  Clarify:</b> &quot;What makes you say that?&quot; or &quot;Tell us more about the details you see.&quot;,<b>Step 2.  Reflect:</b> &quot;You are noticing details in the picture.&quot or &quot;You are using your knowledge or experiences to guide your thinking.&quot;+End Simulation,<i>Stop:</i> An alert will tell you simulation is ending.,<i>Reflect:</i> Complete our survey.,<i>Print:</i> Certificate (if you want one)+Technology Tips,Allow agileteacherlab.org to access your microphone.,Press spacebar to speak. You will see your words transcribed in the toolbar.,Type your words in the toolbar if you have trouble with your microphone."
																											
																											
